ENSEMBL ID,HGNC Symbol,WGCNA module color,WGCNA Module Label
ENSG00000168348,INSM2,grey,11
ENSG00000168350,DEGS2,darkturquoise,8
ENSG00000168356,SCN11A,lightgreen,14
ENSG00000162734,PEA15,salmon,22
ENSG00000168385,SEPT2,lightyellow,15
ENSG00000168389,MFSD2A,pink,18
ENSG00000168393,DTYMK,blue,2
ENSG00000168395,ING5,darkgrey,6
ENSG00000168397,ATG4B,grey,11
ENSG00000168404,MLKL,purple,19
ENSG00000168405,CMAHP,grey,11
ENSG00000168411,RFWD3,blue,2
ENSG00000168434,COG7,turquoise,24
ENSG00000163577,EIF5A2,greenyellow,10
ENSG00000168439,STIP1,grey60,12
ENSG00000173660,UQCRH,brown,3
ENSG00000168461,RAB31,green,9
ENSG00000168476,REEP4,blue,2
ENSG00000168477,TNXB,grey,11
ENSG00000168481,LGI3,black,1
ENSG00000168484,SFTPC,blue,2
ENSG00000168487,BMP1,grey,11
ENSG00000168488,ATXN2L,turquoise,24
ENSG00000168490,PHYHIP,magenta,16
ENSG00000168491,CCDC110,grey,11
ENSG00000168495,POLR3D,grey,11
ENSG00000168497,SDPR,grey,11
ENSG00000168502,SOGA2,black,1
ENSG00000168517,HEXIM2,grey,11
ENSG00000168522,FNTA,blue,2
ENSG00000168538,TRAPPC11,grey,11
ENSG00000168539,CHRM1,magenta,16
ENSG00000168542,COL3A1,pink,18
ENSG00000168546,GFRA2,greenyellow,10
ENSG00000168556,ING2,grey,11
ENSG00000168564,CDKN2AIP,grey,11
ENSG00000168566,SNRNP48,grey,11
ENSG00000168569,TMEM223,brown,3
ENSG00000168575,SLC20A2,grey,11
ENSG00000168591,TMUB2,brown,3
ENSG00000168594,ADAM29,grey,11
ENSG00000168610,STAT3,purple,19
ENSG00000168612,ZSWIM1,turquoise,24
ENSG00000168614,NBPF9,tan,23
ENSG00000168615,ADAM9,grey,11
ENSG00000168646,AXIN2,grey,11
ENSG00000168653,NDUFS5,brown,3
ENSG00000168658,VWA3B,grey,11
ENSG00000168661,ZNF30,grey,11
ENSG00000168672,FAM84B,blue,2
ENSG00000168675,LDLRAD4,grey60,12
ENSG00000168679,SLC16A4,tan,23
ENSG00000168685,IL7R,grey,11
ENSG00000168701,TMEM208,grey,11
ENSG00000168702,LRP1B,grey,11
ENSG00000175087,PDIK1L,brown,3
ENSG00000168724,DNAJC21,grey,11
ENSG00000175582,RAB6A,midnightblue,17
ENSG00000168743,NPNT,red,20
ENSG00000168758,SEMA4C,blue,2
ENSG00000168763,CNNM3,blue,2
ENSG00000168765,GSTM4,darkturquoise,8
ENSG00000168769,TET2,grey,11
ENSG00000168772,CXXC4,grey,11
ENSG00000168778,TCTN2,turquoise,24
ENSG00000168781,PPIP5K1,grey,11
ENSG00000168785,TSPAN5,greenyellow,10
ENSG00000168795,ZBTB5,blue,2
ENSG00000168802,CHTF8,grey,11
ENSG00000168803,ADAL,grey,11
ENSG00000168806,LCMT2,brown,3
ENSG00000168807,SNTB2,grey,11
ENSG00000168813,ZNF507,turquoise,24
ENSG00000168818,STX18,grey,11
ENSG00000168824,,greenyellow,10
ENSG00000168826,ZBTB49,grey,11
ENSG00000168827,GFM1,brown,3
ENSG00000168828,OR13J1,turquoise,24
ENSG00000168830,HTR1E,black,1
ENSG00000168843,FSTL5,yellow,25
ENSG00000168852,TPTE2P5,turquoise,24
ENSG00000168872,DDX19A,grey,11
ENSG00000168874,ATOH8,purple,19
ENSG00000168876,ANKRD49,grey,11
ENSG00000168883,USP39,grey,11
ENSG00000168884,TNIP2,purple,19
ENSG00000168890,TMEM150A,grey,11
ENSG00000168894,RNF181,darkgreen,5
ENSG00000168899,VAMP5,lightyellow,15
ENSG00000168904,LRRC28,lightcyan,13
ENSG00000168906,MAT2A,blue,2
ENSG00000168913,ENHO,red,20
ENSG00000168916,ZNF608,tan,23
ENSG00000168917,SLC35G2,darkgreen,5
ENSG00000168918,INPP5D,pink,18
ENSG00000168924,LETM1,yellow,25
ENSG00000168936,TMEM129,grey,11
ENSG00000168938,PPIC,turquoise,24
ENSG00000168939,SPRY3,yellow,25
ENSG00000168944,CEP120,grey,11
ENSG00000168952,STXBP6,grey,11
ENSG00000168958,MFF,brown,3
ENSG00000168959,GRM5,brown,3
ENSG00000168961,LGALS9,purple,19
ENSG00000168993,CPLX1,cyan,4
ENSG00000168994,PXDC1,purple,19
ENSG00000177144,NUDT4P1,yellow,25
ENSG00000169016,E2F6,grey,11
ENSG00000169018,FEM1B,brown,3
ENSG00000169019,COMMD8,grey60,12
ENSG00000169020,ATP5I,grey,11
ENSG00000169021,UQCRFS1,brown,3
ENSG00000169026,MFSD7,grey,11
ENSG00000169031,COL4A3,pink,18
ENSG00000169032,MAP2K1,cyan,4
ENSG00000169045,HNRNPH1,grey,11
ENSG00000169047,IRS1,grey,11
ENSG00000169057,MECP2,cyan,4
ENSG00000169062,UPF3A,turquoise,24
ENSG00000169064,ZBBX,grey,11
ENSG00000169071,ROR2,grey,11
ENSG00000169083,AR,grey,11
ENSG00000178904,DPY19L3,green,9
ENSG00000169085,C8orf46,brown,3
ENSG00000169087,HSPBAP1,darkturquoise,8
ENSG00000169093,ASMTL,grey,11
ENSG00000169100,SLC25A6,grey,11
ENSG00000169105,CHST14,green,9
ENSG00000169116,PARM1,greenyellow,10
ENSG00000169118,CSNK1G1,yellow,25
ENSG00000169122,FAM110B,yellow,25
ENSG00000169126,ARMC4,grey,11
ENSG00000169129,AFAP1L2,red,20
ENSG00000169131,ZNF354A,grey,11
ENSG00000261051,,grey,11
ENSG00000169155,ZBTB43,grey,11
ENSG00000169169,CPT1C,yellow,25
ENSG00000169180,XPO6,grey,11
ENSG00000169181,GSG1L,yellow,25
ENSG00000169184,MN1,yellow,25
ENSG00000169188,APEX2,grey,11
ENSG00000169189,NSMCE1,grey,11
ENSG00000169193,CCDC126,grey,11
ENSG00000169213,RAB3B,grey,11
ENSG00000169217,CD2BP2,darkgreen,5
ENSG00000169220,RGS14,yellow,25
ENSG00000169221,TBC1D10B,cyan,4
ENSG00000169223,LMAN2,blue,2
ENSG00000169228,RAB24,darkturquoise,8
ENSG00000169231,THBS3,grey,11
ENSG00000169239,CA5B,blue,2
ENSG00000169241,SLC50A1,tan,23
ENSG00000169242,EFNA1,blue,2
ENSG00000169246,NPIPB3,turquoise,24
ENSG00000169247,SH3TC2,blue,2
ENSG00000169249,ZRSR2,turquoise,24
ENSG00000169251,NMD3,grey,11
ENSG00000169252,ADRB2,pink,18
ENSG00000169255,B3GALNT1,brown,3
ENSG00000169258,GPRIN1,yellow,25
ENSG00000169271,HSPB3,grey,11
ENSG00000169282,KCNAB1,magenta,16
ENSG00000169288,MRPL1,brown,3
ENSG00000169291,SHE,pink,18
ENSG00000169299,PGM2,pink,18
ENSG00000169302,STK32A,grey,11
ENSG00000169306,IL1RAPL1,grey,11
ENSG00000169314,C22orf15,grey,11
ENSG00000169330,KIAA1024,grey,11
ENSG00000169359,SLC33A1,grey,11
ENSG00000169371,SNUPN,grey,11
ENSG00000169372,CRADD,blue,2
ENSG00000169375,SIN3A,turquoise,24
ENSG00000169379,ARL13B,grey,11
ENSG00000169398,PTK2,blue,2
ENSG00000169403,PTAFR,pink,18
ENSG00000169410,PTPN9,red,20
ENSG00000169413,RNASE6,pink,18
ENSG00000169418,NPR1,pink,18
ENSG00000070193,FGF10,grey,11
ENSG00000169432,SCN9A,grey,11
ENSG00000169436,COL22A1,grey,11
ENSG00000169439,SDC2,green,9
ENSG00000169446,MMGT1,turquoise,24
ENSG00000103035,PSMD7,grey,11
ENSG00000169499,PLEKHA2,black,1
ENSG00000169504,CLIC4,blue,2
ENSG00000169507,SLC38A11,darkred,7
ENSG00000169515,CCDC8,green,9
ENSG00000169519,METTL15,grey,11
ENSG00000169554,ZEB2,blue,2
ENSG00000169562,GJB1,blue,2
ENSG00000169564,PCBP1,turquoise,24
ENSG00000105887,MTPN,yellow,25
ENSG00000169570,DTWD2,grey,11
ENSG00000169592,INO80E,grey,11
ENSG00000169598,DFFB,turquoise,24
ENSG00000169599,NFU1,grey,11
ENSG00000169604,ANTXR1,green,9
ENSG00000169621,APLF,grey,11
ENSG00000169627,BOLA2B,grey,11
ENSG00000169629,RGPD8,grey,11
ENSG00000169635,HIC2,turquoise,24
ENSG00000169641,LUZP1,greenyellow,10
ENSG00000169660,HEXDC,grey,11
ENSG00000169668,BCRP2,grey,11
ENSG00000169683,LRRC45,darkturquoise,8
ENSG00000169689,STRA13,brown,3
ENSG00000169692,AGPAT2,grey,11
ENSG00000169696,ASPSCR1,blue,2
ENSG00000169710,FASN,turquoise,24
ENSG00000169714,CNBP,grey,11
ENSG00000169715,MT1E,green,9
ENSG00000169718,DUS1L,grey,11
ENSG00000169727,GPS1,brown,3
ENSG00000169733,RFNG,grey,11
ENSG00000169738,DCXR,blue,2
ENSG00000169744,LDB2,yellow,25
ENSG00000169750,RAC3,grey,11
ENSG00000169752,NRG4,darkred,7
ENSG00000169756,LIMS1,purple,19
ENSG00000169758,C15orf27,grey,11
ENSG00000169760,NLGN1,yellow,25
ENSG00000169762,TAPT1,royalblue,21
ENSG00000169764,UGP2,black,1
ENSG00000169783,LINGO1,midnightblue,17
ENSG00000169813,HNRNPF,lightyellow,15
ENSG00000169814,BTD,blue,2
ENSG00000169826,CSGALNACT2,grey,11
ENSG00000169836,TACR3,grey,11
ENSG00000169851,PCDH7,yellow,25
ENSG00000169855,ROBO1,red,20
ENSG00000169857,AVEN,blue,2
ENSG00000144224,UBXN4,blue,2
ENSG00000169862,CTNND2,yellow,25
ENSG00000169871,TRIM56,blue,2
ENSG00000169884,WNT10B,yellow,25
ENSG00000169891,REPS2,brown,3
ENSG00000169895,SYAP1,grey,11
ENSG00000169896,ITGAM,pink,18
ENSG00000169902,TPST1,grey,11
ENSG00000169905,TOR1AIP2,grey,11
ENSG00000169908,TM4SF1,purple,19
ENSG00000169914,OTUD3,grey,11
ENSG00000169918,OTUD7A,grey,11
ENSG00000169919,GUSB,grey,11
ENSG00000169925,BRD3,turquoise,24
ENSG00000169926,KLF13,grey,11
ENSG00000169933,FRMPD4,brown,3
ENSG00000169946,ZFPM2,black,1
ENSG00000169957,ZNF768,grey,11
ENSG00000169962,TAS1R3,grey,11
ENSG00000169967,MAP3K2,grey,11
ENSG00000169972,PUSL1,grey,11
ENSG00000169976,SF3B5,brown,3
ENSG00000169989,TIGD4,grey,11
ENSG00000169991,IFFO2,grey,11
ENSG00000169992,NLGN2,turquoise,24
ENSG00000169994,MYO7B,grey,11
ENSG00000170004,CHD3,yellow,25
ENSG00000170006,TMEM154,grey,11
ENSG00000170011,MYRIP,grey,11
ENSG00000170017,ALCAM,blue,2
ENSG00000134375,TIMM17A,brown,3
ENSG00000170035,UBE2E3,brown,3
ENSG00000170037,CNTROB,grey,11
ENSG00000170043,TRAPPC1,turquoise,24
ENSG00000170049,KCNAB3,black,1
ENSG00000170074,FAM153A,lightcyan,13
ENSG00000170075,GPR37L1,green,9
ENSG00000134376,CRB1,green,9
ENSG00000170088,TMEM192,black,1
ENSG00000170089,,grey,11
ENSG00000170091,,yellow,25
ENSG00000170092,,turquoise,24
ENSG00000141030,COPS3,brown,3
ENSG00000170113,NIPA1,grey,11
ENSG00000170122,FOXD4,grey,11
ENSG00000170142,UBE2E1,royalblue,21
ENSG00000170144,HNRNPA3,turquoise,24
ENSG00000170145,SIK2,grey,11
ENSG00000170153,RNF150,yellow,25
ENSG00000170160,CCDC144A,grey,11
ENSG00000170161,,blue,2
ENSG00000170165,,grey,11
ENSG00000170175,CHRNB1,red,20
ENSG00000170185,USP38,grey,11
ENSG00000170191,NANP,grey,11
ENSG00000170214,ADRA1B,grey,11
ENSG00000170231,FABP6,grey,11
ENSG00000170234,PWWP2A,blue,2
ENSG00000170242,USP47,blue,2
ENSG00000170248,PDCD6IP,grey,11
ENSG00000170260,ZNF212,turquoise,24
ENSG00000170264,FAM161A,turquoise,24
ENSG00000170265,ZNF282,grey,11
ENSG00000170266,GLB1,grey,11
ENSG00000170271,FAXDC2,blue,2
ENSG00000170275,CRTAP,blue,2
ENSG00000170293,CMTM8,grey,11
ENSG00000170310,STX8,black,1
ENSG00000170312,CDK1,grey,11
ENSG00000170315,UBB,darkgreen,5
ENSG00000170322,NFRKB,lightcyan,13
ENSG00000170324,FRMPD2,red,20
ENSG00000170325,PRDM10,yellow,25
ENSG00000170340,B3GNT2,yellow,25
ENSG00000170345,FOS,red,20
ENSG00000170348,TMED10,grey,11
ENSG00000157778,PSMG3,brown,3
ENSG00000170370,EMX2,green,9
ENSG00000170381,SEMA3E,grey,11
ENSG00000170382,LRRN2,midnightblue,17
ENSG00000170385,SLC30A1,grey,11
ENSG00000170390,DCLK2,grey,11
ENSG00000170396,ZNF804A,yellow,25
ENSG00000170412,GPRC5C,green,9
ENSG00000170417,TMEM182,turquoise,24
ENSG00000170419,VSTM2A,grey,11
ENSG00000170425,ADORA2B,green,9
ENSG00000170430,MGMT,grey,11
ENSG00000170439,METTL7B,grey,11
ENSG00000170445,HARS,cyan,4
ENSG00000170448,NFXL1,turquoise,24
ENSG00000170456,DENND5B,yellow,25
ENSG00000170458,CD14,purple,19
ENSG00000170464,DNAJC18,brown,3
ENSG00000170469,SPATA24,grey,11
ENSG00000170471,RALGAPB,magenta,16
ENSG00000170473,WIBG,brown,3
ENSG00000170485,NPAS2,turquoise,24
ENSG00000170500,LONRF2,brown,3
ENSG00000170502,NUDT9,turquoise,24
ENSG00000170509,HSD17B13,grey,11
ENSG00000170522,ELOVL6,grey,11
ENSG00000170525,PFKFB3,blue,2
ENSG00000170537,TMC7,blue,2
ENSG00000170542,SERPINB9,turquoise,24
ENSG00000170558,CDH2,grey,11
ENSG00000170571,EMB,grey,11
ENSG00000170579,DLGAP1,magenta,16
ENSG00000170581,STAT2,blue,2
ENSG00000170584,NUDCD2,blue,2
ENSG00000170604,IRF2BP1,greenyellow,10
ENSG00000170606,HSPA4,grey60,12
ENSG00000170616,SCRT1,cyan,4
ENSG00000170619,COMMD5,grey,11
ENSG00000170624,SGCD,grey,11
ENSG00000170629,DPY19L2P2,grey,11
ENSG00000170631,ZNF16,grey,11
ENSG00000170632,ARMC10,brown,3
ENSG00000170633,RNF34,black,1
ENSG00000170634,ACYP2,grey,11
ENSG00000170638,TRABD,grey,11
ENSG00000170647,TMEM133,green,9
ENSG00000170667,RASA4B,grey,11
ENSG00000170677,SOCS6,grey,11
ENSG00000170681,MURC,blue,2
ENSG00000170703,TTLL6,grey,11
ENSG00000170727,BOP1,grey,11
ENSG00000170734,POLH,grey,11
ENSG00000170743,SYT9,blue,2
ENSG00000170745,KCNS3,grey,11
ENSG00000170759,KIF5B,blue,2
ENSG00000170775,GPR37,blue,2
ENSG00000170776,AKAP13,grey,11
ENSG00000170779,CDCA4,grey,11
ENSG00000170782,OR10A4,salmon,22
ENSG00000170786,SDR16C5,brown,3
ENSG00000170790,OR10A2,salmon,22
ENSG00000170791,CHCHD7,brown,3
ENSG00000170802,FOXN2,blue,2
ENSG00000170803,OR2AG1,grey,11
ENSG00000182508,LHFPL1,green,9
ENSG00000170836,PPM1D,blue,2
ENSG00000170837,GPR27,grey,11
ENSG00000170846,,brown,3
ENSG00000170848,PSG6,grey,11
ENSG00000170854,MINA,grey,11
ENSG00000170860,LSM3,brown,3
ENSG00000170871,KIAA0232,brown,3
ENSG00000170873,MTSS1,blue,2
ENSG00000170876,TMEM43,grey,11
ENSG00000170881,RNF139,grey60,12
ENSG00000170889,RPS9,royalblue,21
ENSG00000170892,TSEN34,royalblue,21
ENSG00000170893,TRH,grey,11
ENSG00000170899,GSTA4,brown,3
ENSG00000170903,MSANTD4,blue,2
ENSG00000170906,NDUFA3,grey,11
ENSG00000170909,OSCAR,grey,11
ENSG00000170915,PAQR8,green,9
ENSG00000170917,NUDT6,darkgrey,6
ENSG00000170919,TPT1-AS1,turquoise,24
ENSG00000170921,TANC2,midnightblue,17
ENSG00000170946,DNAJC24,grey,11
ENSG00000170949,ZNF160,blue,2
ENSG00000170954,ZNF415,grey,11
ENSG00000170955,PRKCDBP,grey,11
ENSG00000170959,DCDC1,grey,11
ENSG00000170961,HAS2,red,20
ENSG00000170962,PDGFD,grey,11
ENSG00000170989,S1PR1,green,9
ENSG00000234608,MAPKAPK5-AS1,grey60,12
ENSG00000171016,PYGO1,grey,11
ENSG00000171033,PKIA,grey,11
ENSG00000171044,XKR6,turquoise,24
ENSG00000171045,TSNARE1,darkred,7
ENSG00000171051,FPR1,purple,19
ENSG00000171055,FEZ2,grey,11
ENSG00000171056,SOX7,turquoise,24
ENSG00000171067,C11orf24,red,20
ENSG00000171084,FAM86JP,grey,11
ENSG00000171094,ALK,grey,11
ENSG00000171097,CCBL1,darkturquoise,8
ENSG00000171100,MTM1,green,9
ENSG00000171103,TRMT61B,turquoise,24
ENSG00000171105,INSR,blue,2
ENSG00000171109,MFN1,grey,11
ENSG00000171115,GIMAP8,pink,18
ENSG00000171121,KCNMB3,grey,11
ENSG00000171126,KCNG3,grey,11
ENSG00000171132,PRKCE,magenta,16
ENSG00000171135,JAGN1,grey60,12
ENSG00000171148,TADA3,turquoise,24
ENSG00000197858,GPAA1,grey,11
ENSG00000171155,C1GALT1C1,grey,11
ENSG00000171159,C9orf16,yellow,25
ENSG00000171161,ZNF672,royalblue,21
ENSG00000171163,ZNF692,grey,11
ENSG00000171169,NAIF1,grey,11
ENSG00000171189,GRIK1,yellow,25
ENSG00000171202,TMEM126A,brown,3
ENSG00000171204,TMEM126B,grey,11
ENSG00000171206,TRIM8,turquoise,24
ENSG00000004779,NDUFAB1,brown,3
ENSG00000171222,SCAND1,brown,3
ENSG00000006625,GGCT,yellow,25
ENSG00000171241,SHCBP1,grey,11
ENSG00000171243,SOSTDC1,grey,11
ENSG00000171246,NPTX1,cyan,4
ENSG00000171262,FAM98B,cyan,4
ENSG00000171282,,turquoise,24
ENSG00000171291,ZNF439,grey,11
ENSG00000171295,ZNF440,grey,11
ENSG00000171298,GAA,darkturquoise,8
ENSG00000171302,CANT1,grey,11
ENSG00000171303,KCNK3,yellow,25
ENSG00000171307,ZDHHC16,lightcyan,13
ENSG00000171310,CHST11,grey,11
ENSG00000171311,EXOSC1,grey,11
ENSG00000086300,SNX10,brown,3
ENSG00000171316,CHD7,blue,2
ENSG00000171357,LURAP1,grey,11
ENSG00000171365,CLCN5,grey,11
ENSG00000171368,TPPP,cyan,4
ENSG00000171385,KCND3,grey,11
ENSG00000171388,APLN,green,9
ENSG00000171408,PDE7B,yellow,25
ENSG00000171421,MRPL36,brown,3
ENSG00000171435,KSR2,cyan,4
ENSG00000171443,ZNF524,blue,2
ENSG00000171444,MCC,green,9
ENSG00000171448,ZBTB26,blue,2
ENSG00000171450,CDK5R2,midnightblue,17
ENSG00000171451,DSEL,blue,2
ENSG00000171453,POLR1C,grey,11
ENSG00000171456,ASXL1,blue,2
ENSG00000171462,DLK2,grey,11
ENSG00000171466,ZNF562,grey,11
ENSG00000171467,ZNF318,turquoise,24
ENSG00000171469,ZNF561,grey,11
ENSG00000171471,MAP1LC3B2,grey,11
ENSG00000171475,WIPF2,midnightblue,17
ENSG00000171476,HOPX,grey,11
ENSG00000171490,RSL1D1,grey,11
ENSG00000171492,LRRC8D,blue,2
ENSG00000171497,PPID,turquoise,24
ENSG00000171502,COL24A1,yellow,25
ENSG00000171503,ETFDH,grey,11
ENSG00000171509,RXFP1,grey,11
ENSG00000171517,LPAR3,lightgreen,14
ENSG00000171522,PTGER4,grey,11
ENSG00000171530,TBCA,grey,11
ENSG00000171532,NEUROD2,midnightblue,17
ENSG00000171533,MAP6,grey,11
ENSG00000171552,BCL2L1,blue,2
ENSG00000171566,PLRG1,grey,11
ENSG00000171574,ZNF584,grey,11
ENSG00000171587,DSCAM,turquoise,24
ENSG00000171603,CLSTN1,magenta,16
ENSG00000171604,CXXC5,grey,11
ENSG00000171606,ZNF274,lightyellow,15
ENSG00000171608,PIK3CD,grey,11
ENSG00000171612,SLC25A33,green,9
ENSG00000100629,CEP128,turquoise,24
ENSG00000171621,SPSB1,blue,2
ENSG00000171631,P2RY6,grey,11
ENSG00000112365,ZBTB24,greenyellow,10
ENSG00000171649,ZIK1,grey,11
ENSG00000171680,PLEKHG5,lightcyan,13
ENSG00000171681,ATF7IP,turquoise,24
ENSG00000171700,RGS19,pink,18
ENSG00000171703,TCEA2,black,1
ENSG00000171714,ANO5,grey,11
ENSG00000171720,HDAC3,grey,11
ENSG00000171723,GPHN,brown,3
ENSG00000171724,VAT1L,grey,11
ENSG00000171729,TMEM51,grey,11
ENSG00000116237,ICMT,brown,3
ENSG00000171757,LRRC34,darkturquoise,8
ENSG00000171759,PAH,grey,11
ENSG00000171763,SPATA5L1,grey,11
ENSG00000171766,GATM,green,9
ENSG00000171777,RASGRP4,tan,23
ENSG00000171786,NHLH1,grey,11
ENSG00000171790,SLFNL1,tan,23
ENSG00000123119,NECAB1,greenyellow,10
ENSG00000171793,CTPS1,grey,11
ENSG00000171798,KNDC1,grey,11
ENSG00000171811,TTC40,lightcyan,13
ENSG00000171812,COL8A2,pink,18
ENSG00000171813,PWWP2B,grey,11
ENSG00000171817,ZNF540,grey,11
ENSG00000171824,EXOSC10,grey,11
ENSG00000171827,ZNF570,grey,11
ENSG00000171840,NINJ2,blue,2
ENSG00000171843,MLLT3,grey,11
ENSG00000171847,FAM90A1,turquoise,24
ENSG00000171853,TRAPPC12,lightcyan,13
ENSG00000171858,RPS21,royalblue,21
ENSG00000171860,C3AR1,pink,18
ENSG00000171861,RNMTL1,grey,11
ENSG00000171862,PTEN,brown,3
ENSG00000171863,RPS7,grey,11
ENSG00000171865,RNASEH1,cyan,4
ENSG00000171867,PRNP,brown,3
ENSG00000123545,NDUFAF4,brown,3
ENSG00000171877,FRMD5,blue,2
ENSG00000171889,MIR31HG,grey,11
ENSG00000171903,CYP4F11,green,9
ENSG00000171914,TLN2,brown,3
ENSG00000171928,TVP23B,grey,11
ENSG00000171940,ZNF217,purple,19
ENSG00000171951,SCG2,yellow,25
ENSG00000171953,ATPAF2,grey,11
ENSG00000171960,PPIH,grey,11
ENSG00000171962,LRRC48,grey,11
ENSG00000171970,ZNF57,grey,11
ENSG00000171984,C20orf196,grey,11
ENSG00000171988,JMJD1C,red,20
ENSG00000171992,SYNPO,midnightblue,17
ENSG00000172005,MAL,blue,2
ENSG00000172006,ZNF554,grey,11
ENSG00000172007,RAB33B,grey,11
ENSG00000172009,THOP1,grey,11
ENSG00000172014,ANKRD20A4,turquoise,24
ENSG00000172020,GAP43,magenta,16
ENSG00000172031,EPHX4,grey,11
ENSG00000172037,LAMB2,green,9
ENSG00000172046,USP19,brown,3
ENSG00000172053,QARS,brown,3
ENSG00000172057,ORMDL3,darkgreen,5
ENSG00000172058,SERF1A,grey,11
ENSG00000172059,KLF11,grey,11
ENSG00000172062,SMN1,grey,11
ENSG00000172071,EIF2AK3,grey,11
ENSG00000172081,MOB3A,turquoise,24
ENSG00000172086,KRCC1,green,9
ENSG00000131779,PEX11B,brown,3
ENSG00000172115,CYCS,grey60,12
ENSG00000172123,SLFN12,pink,18
ENSG00000172137,CALB2,yellow,25
ENSG00000172159,FRMD3,grey,11
ENSG00000172164,SNTB1,green,9
ENSG00000172167,MTBP,grey,11
ENSG00000172171,TEFM,grey,11
ENSG00000172172,MRPL13,grey60,12
ENSG00000172183,ISG20,grey,11
ENSG00000172197,MBOAT1,blue,2
ENSG00000172201,ID4,green,9
ENSG00000172216,CEBPB,purple,19
ENSG00000172239,PAIP1,brown,3
ENSG00000172243,CLEC7A,pink,18
ENSG00000172247,C1QTNF4,yellow,25
ENSG00000172260,NEGR1,magenta,16
ENSG00000172262,ZNF131,grey,11
ENSG00000172264,MACROD2,yellow,25
ENSG00000172269,DPAGT1,grey,11
ENSG00000172270,BSG,grey,11
ENSG00000172273,HINFP,grey,11
ENSG00000132589,FLOT2,midnightblue,17
ENSG00000172296,SPTLC3,grey,11
ENSG00000172301,COPRS,brown,3
ENSG00000172315,TP53RK,grey,11
ENSG00000172331,BPGM,brown,3
ENSG00000134440,NARS,brown,3
ENSG00000172339,ALG14,blue,2
ENSG00000172340,SUCLG2,green,9
ENSG00000172345,STARD5,blue,2
ENSG00000172346,CSDC2,yellow,25
ENSG00000135932,CAB39,brown,3
ENSG00000172349,IL16,grey,11
ENSG00000172350,ABCG4,cyan,4
ENSG00000172354,GNB2,yellow,25
ENSG00000172361,CCDC11,tan,23
ENSG00000172366,FAM195A,grey,11
ENSG00000140280,LYSMD2,brown,3
ENSG00000172379,ARNT2,magenta,16
ENSG00000172380,GNG12,green,9
ENSG00000172382,PRSS27,grey,11
ENSG00000172399,MYOZ2,grey,11
ENSG00000149262,INTS4,tan,23
ENSG00000172409,CLP1,grey,11
ENSG00000172426,RSPH9,red,20
ENSG00000172428,MYEOV2,darkgreen,5
ENSG00000172432,GTPBP2,grey,11
ENSG00000152785,BMP3,grey,11
ENSG00000172458,IL17D,lightgreen,14
ENSG00000172461,FUT9,red,20
ENSG00000172465,TCEAL1,brown,3
ENSG00000172466,ZNF24,blue,2
ENSG00000172469,MANEA,grey,11
ENSG00000172476,RAB40A,lightcyan,13
ENSG00000172493,AFF1,lightyellow,15
ENSG00000172500,FIBP,brown,3
ENSG00000172508,CARNS1,blue,2
ENSG00000172530,BANP,grey,11
ENSG00000172531,PPP1CA,brown,3
ENSG00000172534,HCFC1,turquoise,24
ENSG00000172554,SNTG2,darkturquoise,8
ENSG00000172572,PDE3A,red,20
ENSG00000172575,RASGRP1,yellow,25
ENSG00000172578,KLHL6,purple,19
ENSG00000172586,CHCHD1,grey,11
ENSG00000172590,MRPL52,blue,2
ENSG00000172594,SMPDL3A,grey,11
ENSG00000172602,RND1,yellow,25
ENSG00000172613,RAD9A,grey,11
ENSG00000163071,SPATA18,black,1
ENSG00000172640,OR10AD1,turquoise,24
ENSG00000172660,TAF15,turquoise,24
ENSG00000172661,FAM21C,grey,11
ENSG00000172663,TMEM134,darkred,7
ENSG00000172667,ZMAT3,brown,3
ENSG00000172671,ZFAND4,grey,11
ENSG00000172673,THEMIS,grey,11
ENSG00000172687,ZNF738,blue,2
ENSG00000172716,SLFN11,grey,11
ENSG00000172725,CORO1B,blue,2
ENSG00000172728,FUT10,green,9
ENSG00000172731,LRRC20,brown,3
ENSG00000172732,MUS81,grey,11
ENSG00000172733,PURG,grey60,12
ENSG00000172748,ZNF596,grey,11
ENSG00000172757,CFL1,brown,3
ENSG00000172765,TMCC1,turquoise,24
ENSG00000172766,NAA16,tan,23
ENSG00000172771,EFCAB12,turquoise,24
ENSG00000172775,FAM192A,grey,11
ENSG00000172782,FADS6,cyan,4
ENSG00000172785,CBWD1,turquoise,24
ENSG00000172794,RAB37,black,1
ENSG00000172795,DCP2,grey,11
ENSG00000172809,RPL38,royalblue,21
ENSG00000172817,CYP7B1,blue,2
ENSG00000172819,RARG,grey,11
ENSG00000172824,CES4A,lightcyan,13
ENSG00000172828,CES3,grey,11
ENSG00000172830,SSH3,blue,2
ENSG00000172831,CES2,grey,11
ENSG00000172840,PDP2,grey,11
ENSG00000172845,SP3,royalblue,21
ENSG00000172869,DMXL1,brown,3
ENSG00000172878,METAP1D,lightcyan,13
ENSG00000172888,ZNF621,blue,2
ENSG00000172889,EGFL7,grey,11
ENSG00000172890,NADSYN1,blue,2
ENSG00000172893,DHCR7,blue,2
ENSG00000172901,,grey,11
ENSG00000172915,NBEA,brown,3
ENSG00000172922,RNASEH2C,grey,11
ENSG00000172932,ANKRD13D,yellow,25
ENSG00000172935,MRGPRF,grey,11
ENSG00000172936,MYD88,purple,19
ENSG00000172939,OXSR1,grey,11
